time,target,z,dz,e,ei,u
9.650,5.000,4.890,0.110,0.000,0.174,0.521
9.660,5.000,4.891,0.109,0.000,0.174,0.521
9.670,5.000,4.892,0.108,0.000,0.174,0.521
9.680,5.000,4.893,0.107,0.000,0.174,0.521
9.690,5.000,4.894,0.106,0.000,0.174,0.521
9.700,5.000,4.895,0.105,0.000,0.174,0.521
9.710,5.000,4.896,0.104,0.000,0.174,0.521
9.720,5.000,4.897,0.103,0.000,0.174,0.521
9.730,5.000,4.898,0.102,0.000,0.174,0.521
9.740,5.000,4.899,0.101,0.000,0.174,0.521
9.750,5.000,4.900,0.100,0.000,0.174,0.521
9.760,5.000,4.901,0.099,0.000,0.174,0.521
9.770,5.000,4.902,0.098,0.000,0.174,0.521
9.780,5.000,4.903,0.097,0.000,0.174,0.521
9.790,5.000,4.904,0.096,0.000,0.174,0.521
9.800,5.000,4.905,0.095,0.000,0.174,0.521
9.810,5.000,4.906,0.094,0.000,0.174,0.521
9.820,5.000,4.907,0.093,0.000,0.174,0.521
9.830,5.000,4.908,0.092,0.000,0.174,0.521
9.840,5.000,4.909,0.091,0.000,0.174,0.521
9.850,5.000,4.910,0.090,0.000,0.174,0.521
9.860,5.000,4.911,0.089,0.000,0.174,0.521
9.870,5.000,4.912,0.088,0.000,0.174,0.521
9.880,5.000,4.913,0.087,0.000,0.174,0.521
9.890,5.000,4.913,0.087,0.000,0.174,0.521
9.900,5.000,4.914,0.086,0.000,0.174,0.521
9.910,5.000,4.915,0.085,0.000,0.174,0.521
9.920,5.000,4.916,0.084,0.000,0.174,0.521
9.930,5.000,4.917,0.083,0.000,0.174,0.521
9.940,5.000,4.918,0.082,0.000,0.174,0.521
9.950,5.000,4.919,0.081,0.000,0.174,0.521
9.960,5.000,4.919,0.081,0.000,0.174,0.522
9.970,5.000,4.920,0.080,0.000,0.174,0.522
9.980,5.000,4.921,0.079,0.000,0.174,0.522
9.990,5.000,4.922,0.078,0.000,0.174,0.522
